business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count
qSeAn4hZV7QzpdqyHQ0ZKg,Crispy Pizza,1858 E Allegheny Ave,Philadelphia,PA,19134,39.9951676,-75.1126054,2,12
CYtZ26o7A1CNtFH8TGRcZA,Domino's Pizza,"1060 W Beta St, Ste 180",Green Valley,AZ,85614,31.9029332435,-110.9874041668,2,30
HFcL9_nbvB_YTsSX5CR6Fg,Misoya,10146 104 Street NW,Edmonton,AB,T5J 1A7,53.5420732087,-113.499476,4,27
cdPjDZubPvok0VHv654Tvw,Subway Restaurants,400 21st Ave S,Nashville,TN,37203,36.1471283903,-86.7990377411,2.5,16
xpxot30FwP55-KHEkZw4eQ,Domino's Pizza,402 N Carrolton,New Orleans,LA,70119,29.9768413,-90.0977035,1.5,48
BSKzmE_KCDGHPXQVR7N0PQ,FARE,4838 Magazine St,New Orleans,LA,70115,29.9201683,-90.1070749,4,31
-_PJA3nxv4BfnNz7nZS93A,Joyful House Vietnamese Cuisine And Seafood,3900 S Grand Blvd,St. Louis,MO,63118,38.5860948,-90.2438914,4.5,29
VOBvxu8SzLGSun8o5OFhjA,QT Vietnamese Sandwich,,Philadelphia,PA,19104,39.9558866,-75.1934096,4,6
GIXRcLiCLGLP2fdCtz9zcA,Jade Buddha Chinese Restaurant,4433 Jefferson Hwy,New Orleans,LA,70121,29.9592377,-90.1731159,3,29
_cb1Vg1NIWry8UA0jyuXnQ,Cheng Du,82 E Lancaster Ave,Paoli,PA,19301,40.04143,-75.477591,4,132
JUruKsTe0fdPbQHCT8XTug,Root 217,1180 UCen Rd,Goleta,CA,93117,34.4114242845,-119.8439178386,3,31
D48I-imYNjFo9bmsiZc-YQ,Yamato Japanese Sushi and Hibachi,"9910 Frankford Ave, Ste 270",Philadelphia,PA,19114,40.0649342,-74.9836156,4,97
GfRhcofYZGPP4iRXe-Vw8w,World of Beer,2815 E Fowler Ave,Tampa,FL,33612,28.0538138,-82.427664,3.5,213
r2IhvKZQ_wLR5mLBnPOilg,The Honor Bar,"1255 Coast Village Rd, Ste 101",Santa Barbara,CA,93108,34.4210441,-119.6419027,4.5,557
p31mCjSLFdHqytqKnTI0Xw,Pegasus Restaurant,445 Delsea Dr,Franklin,NJ,08328,39.5591182422,-75.0235748291,3,77
_CatY2VC230AGI0cWzEmxQ,Main Street Nutrition,358 E Main St,Collegeville,PA,19426,40.187311,-75.4529417,4,7
4hrG_t1YmpipaKiE4Caq7w,Pizza Amore,77 Hartford Rd,Delran,NJ,08075,40.0135763,-74.9367467,3.5,57
8jQDG9FVTx0JtUhXCfPV5A,Señor Taco,"6447 Park Blvd N, Ste 2",Pinellas Park,FL,33781,27.8395858,-82.7246405,4.5,435
xzDBoVc1QfPzq9MsSE8T1A,Mandarin House,1370  S Range Line Rd,Carmel,IN,46032,39.958735,-86.1277485,3,115
zsDjnBHyJsYfkdry96x75g,Gold Coffee Pancake House,"8810 South Emerson Ave, Ste 275",Indianapolis,IN,46237,39.6386881234,-86.0839409754,3.5,92
1W4gz758cCBQHEmlCAycPA,Subway,3628 S Grand Blvd,Saint Louis,MO,63118,38.591143,-90.243595,1.5,5
liPt8EZuHzf31IBLpZnhMA,Marcello’s Pizza-Grill,10849 Bustleton Ave,Philadelphia,PA,19116,40.1102701,-75.024101,4,8
sroYm8E9BbnnLO3nhKjomg,French Quarter Festival,French Quarter,New Orleans,LA,70130,29.9578368769,-90.0641038164,4.5,91
hTA0eCoMdAebXzm4jkx-0A,Lisa's Cafe,13331 Gulf Blvd,Madeira Beach,FL,33708,27.7898308,-82.7871445,3.5,443
FjkLXJCoM_rgP2osroSxdg,Pho Sunrise,2305 Veterans Memorial Blvd,Kenner,LA,70062,30.0059193,-90.2363156,4,122
N18rU96Qr_XQtSqfQynZMg,Grillsmith - Countryside,"2539 Countryside Blvd, Ste 6",Clearwater,FL,33761,28.0144230995,-82.7338134329,4,293
p9LOhswQql09-yPtF4jsZQ,The Whiskey Tango,14000 Bustleton Ave,Philadelphia,PA,19116,40.1312728,-75.01315,2.5,10
Y4ekZBFgSauDaVOqI52vPQ,Blue Coast Burrito Express,2323 Elliston Pl,Nashville,TN,37203,36.1489461,-86.8061621,3.5,8
1E5h3CFrNZetWcWQut-KwA,The Coffee Station,7 Kedron Ave,Morton,PA,19070,39.9079646,-75.3266644,3.5,92
IXaeTjiYZEw6fukh_X57xg,Chick-A-Boom,4626 Lancaster Ave,Philadelphia,PA,19131,39.9711355,-75.215612,4,15
Y-yULogxoHo0X9qjx8U41w,Lucky 7 Tavern,747 N 25th St,Philadelphia,PA,19130,39.968768,-75.178158,3,25
Vsbe7-4gt485ri-WQOsP2A,BACON,121 N 9th St,Boise,ID,83702,43.616865,-116.204535,3.5,339
ELgiifL3QLqzMaCo1frbdg,Waffle House,7676 Hwy 70 S,Nashville,TN,37221,36.0807621,-86.954689,4,27
nK_-VSm_Bx4qjMtVmVuwXQ,Mr B's Bakery,"4801 General Meyer Ave, Ste 107",New Orleans,LA,70131,29.9320445457,-90.0042543188,5,18
GNnDvJwtA9C1XFf-yv4KVA,La Marqueza - Food Truck,Spring Garden St,Philadelphia,PA,19130,39.9610084469,-75.1666989129,4.5,23
Yl9oeLmeQvpPLlo6tk34AA,Tlaxkalli,348 W Gay St,West Chester,PA,19380,39.9578959989,-75.6108072773,3.5,31
jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,4423 Locust St,Philadelphia,PA,19104,39.9541202,-75.2112357,3.5,87
GdgZ98wg0ScYBxCQYs5BpA,Cinco de Mayo Mexican Restaurant - Hendersonville,"104 Glen Oak Blvd, Ste 150",Hendersonville,TN,37075,36.3242198,-86.6183251,4.5,18
DcejXAJp_MbhvdTTiPjMvg,O.E.C. Japanese Sushi & Hibachi,13847 Walsingham Rd,Largo,FL,33774,27.8806471,-82.829772,4,56
44FugwIywDjD6TwSESAmkw,QuikTrip,3475 Lemay Ferry rd,St Louis,MO,63125,38.5119857,-90.3191137,4.5,5
Ef2bzjkqUHBefPKHsMbDaQ,Café Hope,1 Timberlane Dr,Gretna,LA,70056,29.879635,-90.04102,4.5,36
2ao0GD9qmbF6XjhfqDlkvg,"Chez Pierre French Bakery And Cafe On Harrison, Lakeview",141 Harrison Ave,New Orleans,LA,70124,30.00592167,-90.116865,4,35
qU3ozbYKiiF-MZyXfQmLvg,Gilmore's Restaurant,133 E Gay St,West Chester,PA,19380,39.9616494,-75.6030434,4,27
zvXK340RFrQqaPU22U7zcA,Erthe Coffee and Pizzeria,3966 Dodson Chapel Rd,Hermitage,TN,37076,36.173792,-86.61481,4.5,19
aBrWR7OjjXL_n63q1cnujw,Pizza Hut,7341 Jefferson Hwy,Harahan,LA,70123,29.9361901201,-90.2026211705,1.5,16
uE0iQih1BfnQUTUxI3iFMw,Dairy Queen Grill & Chill,4831 Nolensville Pike,Nashville,TN,37211,36.0644114,-86.7175672,2.5,17
NjozOOgSQqGFn8Wnbn8HkQ,Arby's,2350 Murfreesboro Pike,Nashville,TN,37217,36.0841599584,-86.6467602,3,7
ggHimx48c_hPPvTwsBgyAQ,Let It Be Ice Cream,3127 Beach Blvd S,Gulfport,FL,33707,27.7380966,-82.7080161,4.5,28
39t-p5woEOErAhGXS1qjyQ,Pizza Hut,3510 McKelvey Rd,Bridgeton,MO,63044,38.7498311,-90.4279552,1.5,32
gxL1ffZZiJjPqydS379XZw,Accent Lounge,8223 104 Street,Edmonton,AB,T6E 4E7,53.5186834,-113.4972006,4,62
nt0IfQOQwZvEIjYl79M-pQ,Twin Peaks Boise,7751 W Spectrum St,Boise,ID,83709,43.58722,-116.2785905,3.5,123
aSLURDEj9Kw2YQkpP_ZAlg,Taste King Restaurant,10763 Bustleton Ave,Philadelphia,PA,19116,40.1090436,-75.025017,3.5,70
hA03QM1dEu5DLU0TB9rx4g,El Barrio Cantina & Tequila Bar,1470 Buck Rd,Holland,PA,18966,40.2043451579,-74.9530753121,3,251
RLqydzwJbWUMvrvw7Vsedw,Gordito's Tacos,1771 Valley Rd,Reno,NV,89512,39.5445499835,-119.8083555647,4,13
DBIs8znvD-RUy9rFsKiJUQ,Cafe Whitney,255 N Virginia St,Reno,NV,89501,39.527958879,-119.8137446318,4.5,38
HdV3iwFtEmvdaW9dYw_wlQ,Alpine Pizza,7330 W State St,Boise,ID,83714,43.6690589392,-116.2795007362,4,21
twficKhd2QU0N2oEraX4nw,Taste of Europe,4320 W 96th St,Indianapolis,IN,46268,39.9266383,-86.2338449,4,35
pKpu9LDo8jndikkkAHoAsw,Pagano's Steaks & Shakes,6300 Torresdale Ave,Philadelphia,PA,19135,40.02078,-75.053761,2.5,21
f9tOAO-RLCvA-uptJATrSA,Sonic Drive-In,13947 New Halls Ferry Rd,Florissant,MO,63033,38.8062165703,-90.2974878328,1,17
frgOKiI-_KVMP28tqJ0cSg,Bebop Pizza Kitchen,705 E 54th St,Indianapolis,IN,46220,39.8509529,-86.145395,3.5,54
wyme57hUL0vn4I9ElGR_-g,China King,4459 Lebanon Pike,Hermitage,TN,37076,36.214658,-86.600107,2.5,21
3gqWbaq86WGLScQlcMXEyg,McDonald's,7300 N Lindbergh,Hazelwood,MO,63042,38.7833590415,-90.354909051,2.5,28
PDGyduDCysMP5L__5BnYJA,The Board & Brew,"3200 Chestnut St, Ste A",Philadelphia,PA,19104,39.9534403364,-75.1883720979,4.5,19
6JqyhgPbWcDpUJ45iNtF3g,Imo's Pizza,"7345 S Lindbergh Blvd, Ste A",Saint Louis,MO,63125,38.5066690603,-90.3263604641,3,26
qDkbudGRfmJvf7trQZea4g,Ruth's Chris Steak House,260 S Broad St,Philadelphia,PA,19102,39.9472570078,-75.164857377,3,110
S-c-kYmsuRQQY23N6LYXdw,Kotobuki,475 Hurffville Crosskeys Rd,Sewell,NJ,08080,39.7392568,-75.0719033,3.5,5
Lsw4VnF3xK_Rcnl6VIM4Qg,Soul Fish & Chicken,2067 W Hwy 50,O'Fallon,IL,62269,38.5927969524,-89.9628591165,3,36
KFk7PO8X2ApsrIGXh15AOg,Burger King,1840 Lapalco Blvd,Harvey,LA,70058,29.8749584,-90.0506131,1,6
F5b99wMsfB_TpUBye-iOeg,Kobe Japanese Bistro,516-6655-178 Street NW,Edmonton,AB,T5T 4J5,53.502949826,-113.628151625,4,50
Ijm8QKl_WS9iR4gxe7EohA,Boathouse Kitchen & Bar,6300 Gulf Blvd,St Pete Beach,FL,33706,27.734335,-82.74674,3,114
2r-p8wj3dZm1baMbOzBvZg,Ho Wah Restaurant,325 W Northfield Dr,Brownsburg,IN,46112,39.8567365,-86.3957414,3,40
8BRYRyErfJfPkIa8C38YfQ,DOC Haus,6217 Morganford Rd,Saint Louis,MO,63116,38.570466,-90.2735395,3,5
HzLJATakf0LLjOYz9znnQA,Mothership Pizza,3402 Tulane Ave,New Orleans,LA,70119,29.9651788,-90.0994095,3.5,5
pj8Y-5vfbRitnnm2xJFH9w,Jamaican Jerk Hut,1436 South St,Philadelphia,PA,19146,39.944275,-75.166787,2.5,276
hOVphvLElFBXKDArFRgUvQ,Liter House,5301 Winthrop Ave,Indianapolis,IN,46220,39.8493601,-86.1413094,4,200
8uF-bhJFgT4Tn6DTb27viA,District Donuts Sliders Brew,2209 Magazine St,New Orleans,LA,70130,29.9294259,-90.0770687,4.5,2062
8r23xbXXpI-g8MJYd4jT2A,Avenue Kitchen,789 E Lancaster Ave,Villanova,PA,19085,40.0377549,-75.3515864,3,84
U61GVlMhdnMPri2NJXHayQ,The Goodness Land,"6555 W Overland Rd, Unit 110",Boise,ID,83709,43.5894202,-116.2624841,4,155
H_yVbOCHTEocWeXl6UXkIQ,Toto's Pizzeria,6555 Greene St,Philadelphia,PA,19119,40.043998,-75.190724,3,136
_kaXQwnlsnfpUsKr3otCBg,Nam Son Bakery,1600 Carpenter St,Philadelphia,PA,19146,39.9392139,-75.1702777,4.5,104
ySlb6aLKqaUmS9TS7ZCI7w,Zesto Pizza & Grill,125 S 40th St,Philadelphia,PA,19104,39.9546963178,-75.2023281628,4,127
Ug9b04y6CXzewYZ230xflQ,Ruffin-it Barbecue,,North Coventry Township,PA,19465,40.2159602,-75.6789905,4.5,9
JFUTJaE3REmCne1hnWm-OQ,Taste-D-Burger,,Saint Louis,MO,63114,38.7048818,-90.3465971,3.5,12
kLas0AKQ5D0HoIqPYsqrIQ,Pizza Artists,2673 Haddonfield Rd,Pennsauken Township,NJ,08110,39.9719481,-75.0232886,2,16
YZtPfTnsJiNxImIHKaRV3g,Empire Szechuan,"842 Red Lion Rd, Ste 19",Philadelphia,PA,19115,40.1021784,-75.0312925,3.5,7
HURWp66d8dbY6qFLHkRvew,Mt. Fuji Steak & Sushi,11219 Lebanon Rd,Mount Juliet,TN,37122,36.2309492,-86.5126509,2.5,13
pvQqt8VOEZu8lOHbl3hkGw,Lucky Wishbone,5220 S Nogales Hwy,Tucson,AZ,85706,32.1573716,-110.9664275,4,22
g5J9OJ5e8SgLYd2DL8_K9w,Disfruta,5777 Hollister Ave,Goleta,CA,93117,34.435557,-119.8261423,4.5,10
OAT5j2W8F5ypj0eDGH22Xg,McDonald's,1002 S 78th St,Tampa,FL,33619,27.9403758,-82.368267,1.5,6
0mijbNf-7wiKJ9xto1pAyg,Spice Finch,220 S 17th St,Philadelphia,PA,19103,39.9493776356,-75.169540979,4.5,325
-vXGKRBI9qOtNLoptRyaHQ,Friendly's,9103 Town Center Blvd,Voorhees Township,NJ,08043,39.8519923478,-74.9992798379,2,53
WnClhWcKwtrUD1U0cDhDgg,Raw Sushi,2273 S Vista Ave,Boise,ID,83705,43.5817536,-116.2143097,3,56
U51t81GzCh_TmnWx_bxbsA,Lucky Louie's Sausage & Hot Dogs,6541 Sunset Ln,Indianapolis,IN,46260,39.8769658,-86.1663424,4,6
2va-BK-z06mmPkSjNAJX0w,China King,450 Pennbrook Pkwy,Lansdale,PA,19446,40.2284736,-75.2820167,3.5,42
gzhsBLH6AG5ssg-O5BSrzw,Big Lug on the Prairie,"7000 Longest Dr, Ste B",Carmel,IN,46033,39.977844,-86.043062,4,18
TbIm5iOl6G0gXfDpPDeYTg,Charlie Bob's Restaurant,1330 Dickerson Pike,Nashville,TN,37207,36.1968430337,-86.7719751595,3.5,55
Vbdk80DwTyrCYBoEIIyMGA,Oxtail International Cuisine and Juice Bar,1441 Synder Ave,Philadelphia,PA,19145,39.9247438,-75.171114,4,8
BapQFhG4J7E__P73yBGOpA,Badass Jack's Subs & Wraps Company,8621 109 Street NW,Edmonton,AB,T6G 1E7,53.5224927,-113.5119621,3,9
2PmIhlF_5BHcRsVZsCtM0w,Chariot Pizza,3930 N Flowing Wells Rd,Tucson,AZ,85705,32.2787553,-110.9944861,3,117
Npw9ponCiJV9tjG5Bsp2Fg,Bistro66,8260 66th St N,Pinellas Park,FL,33781,27.8470217,-82.7289792,4.5,7
BGVE8k_zp_duyW-Ij7pTdg,Demills Family Restaurant,6501 Park Blvd,Pinellas Park,FL,33781,27.8394423,-82.7264632,3.5,10
yoS-4wkVn6StLiK3RL1bSw,Cafe Napoli,7754 Forsyth Blvd,Clayton,MO,63105,38.650461,-90.336782,4,241
A9rVxmIBtHZRvNhbBaGAWg,Szechuan House,2022 Nottingham Way,Hamilton,NJ,08619,40.2333728,-74.7086953,4,213
642IgLN1a8kjDIeAkaps1A,Los Amigos Restaurant,17 7th Ave NE,Ruskin,FL,33570,27.7240414286,-82.4329638891,4.5,283
tGK86wEGgZoCFGdC9FiYtA,Lotus Express,4200 Jim Walter Blvd,Tampa,FL,33607,27.964915016,-82.5207692469,2,19
tMGpWQB6vYRSLvP4wLrXyw,Quintessential Dining & Nightlife,149 N Main St,St Charles,MO,63301,38.7820988,-90.4809048,3,175
FwwbaUc7u5nSiLmkF_Z1Tg,La Citadelle,1600 Pine St,Philadelphia,PA,19103,39.9459061,-75.1684578,3.5,84
QwIoMcD_Nd7DV7o-rmr2ug,Double Dogs - Sylvan Heights,4017 Charlotte Ave,Nashville,TN,37209,36.1522058,-86.8350762,3.5,151
sCbv0Dq62IXCMOCK8si3Xg,Two Cousins Pizzeria,9277 Seminole Blvd,Seminole,FL,33772,27.8571294509,-82.7866521478,4,37
Tf8KLsWjf24FiGcZh6FD-Q,Rawk Star Cafe,"4011 Tampa Rd, Ste 11",Oldsmar,FL,34677,28.0375497,-82.6581055,5,168
VymPe2QIxLcb3KO0xqRd8A,Dunkin,1066 W Grant Rd,Tucson,AZ,85705,32.2507107869,-110.9881387489,3,10
4RLS-xn9hHxm8-HTLXf8Og,Maria's Mexican Restaurant,2905 US 40,Verdi,NV,89439,39.513715,-119.951518,4,97
Vs1GKzhgYLBthayVNuIbGA,La Rumba Bar and Grill,3435 State St,Santa Barbara,CA,93105,34.4399905,-119.7380194,3,13
OSkLTJeSDAqdcfPGLPj81A,Chopstick House,"3538 Murfreesboro Pike, Ste 307",Antioch,TN,37013,36.0528242,-86.6170434,4,78
ZY2feSm2sc5nTXYHnKpMGQ,Vitascope Hall,"601 Loyola Ave, Fl 3",New Orleans,LA,70113,29.9498668241,-90.0768943828,3.5,146
Vi8hqf6BVnc-6lUia389iA,Norton's Cajun Corner,730 Carroll St,Saint Louis,MO,63104,38.6106494,-90.2010599,4.5,6
o2i4AvqF6Q9lWK-wksxzuw,Legal Sea Foods - King of Prussia,680 W Dekalb Pike,King of Prussia,PA,19406,40.088868896,-75.3861084644,3.5,377
t_yrGGMDQOJ40U54F4gOEw,FlamentCo's The Place,418 S Tucker Blvd,St. Louis,MO,63102,38.6240253581,-90.1993389,4.5,8
1CcGm-DnoDQKx1Myi3ABQg,Nhon Hoa Sandwich Bar,10154 82 Avenue,Edmonton,AB,T6E 1Z4,53.518302,-113.493333,4,40
Sh9_RIUFGWkFjud18WZZ9Q,KFC,8820 E 21st St,Indianapolis,IN,46219,39.796978579,-86.012743,1.5,9
1bJxvwuMTyXmQGu90WLPhA,Firebirds Wood Fired Grill,1501 Beale St,St Charles,MO,63303,38.766872,-90.493852,3.5,417
0xy7fk_yHaHbapJ1FS_ZJA,The New Maple Hill Restaurant,701 E Main St,Maple Shade,NJ,08052,39.956659,-74.991745,3.5,36
cBHzDxKCsosdDI4UR3w-eg,The Family Wash,2038 Greenwood Ave,Nashville,TN,37206,36.188465,-86.729553,4,86
hXL6oSqDFIp8DWQzR35QKQ,Dunkin',7300 Rising Sun Ave,Philadelphia,PA,19111,40.0618034,-75.0840422,2,6
phrcCEjmi43udsQgxWtsEQ,Ramada,15004 Yellowhead Trail Nw,Edmonton,AB,T5V 1A1,53.582316,-113.579614,3,6
K5WTakHfyimdWZ87QJJPUg,Earl of Sandwich,,Bensalem,PA,19020,40.120781579,-74.9520568785,3,6
DVub5FvGoi12BnW4uq8yRA,El Birdos Cantina,"601 Clark Ave, Ste 103",St. Louis,MO,63102,38.6236723,-90.1916746,2.5,7
s55Hw6gHhQzZctinFhPu-g,Urban Eatery,3400 Lancaster Ave,Philadelphia,PA,19104,39.9570681,-75.1916189,2,9
N4IFNpTn7kKfK9akJkerwQ,Gratzzi Italian Grille,211 2nd St S,Saint Petersburg,FL,33701,27.7691918,-82.635785,4,494
r8DNf74pfvCdy29fGuwAoA,Pieces The St. Louis Board Game Bar & Cafe,1535 S 8th St,St. Louis,MO,63104,38.6112054,-90.2008479,4.5,228
Hy7qQD2n0ujHFqt2Z0MBmQ,Gateway Arch Riverboats,50 S Leonor K Sullivan Blvd,Saint Louis,MO,63102,38.6245610534,-90.1846302613,3,72
k93U5RS4ohNqk9912QcyOw,Capriotti's Sandwich Shop,4132 Ogletown Stanton Rd,Newark,DE,19713,39.685743,-75.683828,2,13
l4glnwPAOFGAHxKC3TziLQ,Humpty's Family Restaurants,5011 130 Avenue NW,Edmonton,AB,T5A 3L7,53.5895251826,-113.4196844464,2.5,9
dUDQHe-7bsooRbSFLgSqgw,Gaetano's,2843 Tyson Ave,Philadelphia,PA,19149,40.0394382,-75.0563171,3,5
GIRFpGtBBrUuXt8k9yUf6Q,People's Pizza,1500 Rt 38,Cherry Hill,NJ,08002,39.9377689,-75.0351717,4,105
nPThV_rUBGyscA5setQtfg,SZNL Cafe and Market,14 W State St,Media,PA,19063,39.9178882,-75.3901593,4.5,12
_kMxqmHYnF1LhTvHioykQw,Billy Burk's Snack Shop,1919 Billups Ave,Saint Louis,MO,63113,38.6586559,-90.2414602,4.5,5
mRpk0A4u0hnF0lNe1h4hGg,Bearcat Cafe,2521 Jena St,New Orleans,LA,70115,29.935642,-90.1041242,4.5,886
VT2InhWIw58QEjQlMi5cMg,VooDoo Saint Louis,1229 Washington Ave,St. Louis,MO,63103,38.63204,-90.197417,1.5,12
ksisjnLbytLO8wlbxPZoCg,Yummy Asian,479 S Oxford Valley Rd,Fairless Hills,PA,19030,40.1721617,-74.8500336,4,51
Co3Ogqy6y2JgZdG0wBlrUQ,Ten Stone Bar & Restaurant,2063 South St,Philadelphia,PA,19146,39.9450458,-75.1769728,3,300
sxBJ4-kvlc5DMj2qakOUzA,Melting Pot,1219 Filbert St,Philadelphia,PA,19107,39.9532600406,-75.1608015159,3.5,156
IE-5GIHlAINr0zO4lrJ_Lg,I Dream of Weenie,113 S 11th St,Nashville,TN,37206,36.1766717,-86.7498578,4.5,213
qsAZNQ-6P4I9r7onkBZJ_g,Percy Street Barbecue,900 South St,Philadelphia,PA,19147,39.9425847,-75.1570964,4,794
wsWJg0T8_-MtklUyLfUn4A,Doghouse Gourmet Burgers,"Firecreek Rest & Bar, 13109 Town Center Blvd",Voorhees,NJ,08043,39.8517134,-74.9991723,4,9
g0UI4VuBBTvNow0-HW58sA,Good Spoon Soupery,1400 N Front St,Philadelphia,PA,19122,39.9720325,-75.1354214,4.5,138
pCUMtXfRIGeDtp3S5jjshQ,White Castle,1404 Broadway,Nashville,TN,37203,36.1562562,-86.7904781,2.5,115
X0hWkMBvDTPz2oJwkHajmg,Carosello Pizza & Pasta,835 E Clements Bridge Rd,Runnemede,NJ,08078,39.8571666,-75.0637612,4,15
Q1wTWAhOaoOZQRiGeL6N7g,Chinatown Restaurant,"3900 Hillsboro Pike, Ste 8",Nashville,TN,37215,36.105801,-86.813241,3.5,193
NKlljVV7HlgLWSsqWY5Fiw,Arby's,7401 N La Cholla Blvd,Tucson,AZ,85741,32.343519,-111.0132077,1.5,5
t1mWfxivNyGde5VxYYYhSA,Cafe Korea,11003 Allisonville Rd,Fishers,IN,46038,39.9495104,-86.041926,4.5,318
ukt4QdEiwDubi991eF75TA,Paseo Tapas Bar,726 N 24th St,Philadelphia,PA,19130,39.9684914,-75.176962,2.5,11
s7UTIHPXn_RhHEg4pPd9Pw,Taco Bell,361 Harmony Rd,Gibbstown,NJ,08027,39.817545,-75.2600732,3,6
pbcIgKDyOvecndwTOBgDPg,Cafe de Thai,420 W Cypress St,Kennett Square,PA,19348,39.8448059,-75.7169098,4,124
_y2tYgFNLM7HR7fYylDcBw,Johnny Bronx Pizza,4970 N Linder Rd,Meridian,ID,83646,43.6497677809,-116.4131909421,4.5,94
HidFnrnlxOEbGzg0Xog71g,The Holy Roller,8222 Gateway Boulevard,Edmonton,AB,T6E 4B2,53.5187305,-113.4952523,4,59
K5zbuIW7n2n9DEfubAyMNg,Zivaz Mexican Bistro,4590 E Broadway Blvd,Tucson,AZ,85711,32.2211714,-110.8947905,3.5,165
ffi48yk8tmg6NY9iIKZBBQ,Media Bean Cafe',204  S Newtown Street Rd,Newtown Square,PA,19073,39.9768787,-75.3984844,4.5,31
QfAKNFoEJsN3ILYj-d59lQ,Crown Fried Chicken,2216 34th St S,Saint Petersburg,FL,33711,27.7476263,-82.6789419,3.5,7
oLT78MXXeVeaJLMcbV8m3Q,Asiana Garden,7930 Olive Blvd,Saint Louis,MO,63130,38.6724501464,-90.3410442295,3.5,27
FH1sTH13rupNdANai7JFxA,The Bourbon Room,4444 Hollister Ave,Santa Barbara,CA,93110,34.440628,-119.771923,4,109
4jHzSWL5d2VMDWntJJ8LqA,Arisu Korean Restaurant,1002 W Skippack Pike,Blue Bell,PA,19422,40.159746,-75.2782812,4,56
mqGtDoC2zgjcRZJ79iiBJA,Joyce's Soulful Cuisine,5934 Chestnut St,Philadelphia,PA,19139,39.9601369,-75.2404909,3.5,11
gLhl-yhJ8v15Bt8edl4T3g,Ha Long Bay,5944 34th St N,Saint Petersburg,FL,33714,27.8275700853,-82.6799391314,3.5,292
aneH2uJ0sIF_nYfYYNXhhQ,Caffe Connection,4196 Mariner Blvd,Spring Hill,FL,34609,28.4929078,-82.539755,4.5,16
3uLXZMnm68l1YwI8_FaFNA,Bangkok Thai 9 Cuisine,2028 Chestnut St,Philadelphia,PA,19103,39.95196,-75.174711,3.5,91
uFr4OHCMb0QOIHeoIrkeQg,China Garden,8003 MacKenzie Rd,Saint Louis,MO,63123,38.565291,-90.321611,2.5,35
lJ2inU6x-_rS27VfpTWGuQ,Carrabba's Italian Grill,10110 US Hwy 19 N,Port Richey,FL,34668,28.3044046,-82.7020432,3.5,97
kBbNlvMglJRrPmlpdCHLuw,Ybor Eats,1604 N 17th St,Tampa,FL,33605,27.9590802,-82.4406146,4.5,43
-1MhPXk1FglglUAmuPLIGg,Red Garter Saloon,3143 E Speedway Blvd,Tucson,AZ,85716,32.2363608,-110.9252135,4,107
s6TlqDvaiNtswLKfKHfEDw,Burrito Libre,2024 Sherwood Drive,Sherwood Park,AB,T8A 3H9,53.528555,-113.294877,4,23
6fjUPCJx12TYkQxyio1oVQ,Carl's Jr,1195 Kietzke Ln,Reno,NV,89502,39.5133134662,-119.7896867,2,49
J5Ov2OoqugYvJaWKXh_ZIw,Chick-fil-A,3360 W 86th St,Indianapolis,IN,46268,39.912186,-86.218984,4,78
-e6JPq8mFkMQQoWyANSgrQ,The Fish Guy,4114 Grand Blvd,New Port Richey,FL,34652,28.2186775,-82.7227226,4,143
hgPKpBdUOx2hVyGrzY70yQ,The Sandwich Factory,500 S Meadows Pkwy,Reno,NV,89521,39.4380049,-119.7610165,4.5,114
_zGqgGnSot3T47KxRkdH3g,Wendy's,1615 West Kennedy Blvd.,Tampa,FL,33606,27.9450144,-82.4751008,1.5,42
xuUbCSnapfaDZpa0PmEc6A,Alma's Tex Mex Restaurant,15 S Main St,Yardley,PA,19067,40.2420703,-74.83875,2.5,15
AfJGl98uhjhRTYJbhDPuuQ,Asian Cafe,709 S Broadway,Pennsville,NJ,08070,39.613145,-75.504503,3.5,12
W73MZDetxHWJ3pkq36OpEA,Masterp1ece,1340 S Carrollton,New Orleans,LA,70118,29.94878,-90.12844,4,70
m5z9UHmdTakFjEy6rYWpCQ,Wabi Sabi,1776 E Lancaster Ave,Paoli,PA,19301,40.0416188,-75.4738039,3.5,43
AFjcOl8CnSdWpk9R3oR7vQ,Pizza Hut,710 North Black Horse Pike,Mount Ephraim,NJ,08059,39.8881777,-75.0883536,1.5,6
LSzIBMNusjAmS0F87CM8fg,Aussie Grill - Brandon,1426 W Brandon Blvd,Brandon,FL,33511,27.9382448,-82.3053489,4,26
WyV5R02-feXJUTIs53Cm-Q,Coco's Italian Express at the Green Hillsall,"2126 Abbott Martin Rd, Ste K100",Nashville,TN,37215,36.1072537743,-86.815708673,2.5,7
YhbpWF27GHGGUd_-y8-BUA,American Kolache,6189 Bennett Dr,Edwardsville,IL,62025,38.7939,-89.976023,4.5,7
0VYfnlvP5LsCEennaTYJkw,Newbolds Food & Libations,211 York Rd,Jenkintown,PA,19046,40.0947925675,-75.1257710998,4.5,37
0oX6TJp-yldw9ZNl0ACd8A,Murph's Corner Brew,"7709 W Overland Rd, Ste 160",Boise,ID,83709,43.5890440912,-116.2781071295,4,36
lnhPbN6idRuYQrdG-XLWgw,Painted Cottage Cafe,719 Haddon Ave,Collingswood,NJ,08108,39.916457,-75.0680299,3,6
